# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0622784 -----------------
#dely    BF
0.050  0.0957  0.0040
0.150  0.0717  0.0032
0.250  0.0970  0.0043
0.350  0.0833  0.0042
0.450  0.0717  0.0037
0.550  0.0575  0.0034
0.650  0.0416  0.0028
0.750  0.0364  0.0025
0.850  0.0182  0.0015
0.950  0.0223  0.0021
1.050  0.0158  0.0018
1.150  0.0045  0.0007
1.250  0.0037  0.0007
1.350  0.0043  0.0011
1.450 -0.0008 -0.0002
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
