# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0319004 -----------------
#dely    BF
0.050 -0.0665 -0.0051
0.150 -0.0626 -0.0056
0.250 -0.0505 -0.0046
0.350 -0.0347 -0.0036
0.450 -0.0240 -0.0025
0.550 -0.0378 -0.0044
0.650 -0.0145 -0.0019
0.750 -0.0139 -0.0021
0.850 -0.0023 -0.0004
0.950 -0.0058 -0.0013
1.050 -0.0041 -0.0011
1.150 -0.0009 -0.0003
1.250 -0.0014 -0.0006
1.350  0.0000  0.0000
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
