# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0791346 -----------------
#dely    BF    dB     BFVar
0.050  0.1763  0.0018  0.0159
0.150  0.1421  0.0015  0.0082
0.250  0.1094  0.0012  0.0050
0.350  0.0836  0.0010  0.0049
0.450  0.0689  0.0009  0.0063
0.550  0.0569  0.0008  0.0054
0.650  0.0447  0.0008  0.0037
0.750  0.0385  0.0007  0.0052
0.850  0.0261  0.0006  0.0042
0.950  0.0198  0.0005  0.0019
1.050  0.0127  0.0005  0.0012
1.150  0.0069  0.0003  0.0008
1.250  0.0038  0.0002  0.0004
1.350  0.0011  0.0001  0.0004
1.450  0.0002  0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
