# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.092224 -----------------
#dely    BF    dB     BFVar
0.050  0.1675  0.0005  0.0026
0.150  0.1540  0.0005  0.0042
0.250  0.1342  0.0005  0.0034
0.350  0.1109  0.0004  0.0026
0.450  0.0907  0.0004  0.0032
0.550  0.0706  0.0003  0.0030
0.650  0.0558  0.0003  0.0020
0.750  0.0439  0.0003  0.0022
0.850  0.0327  0.0002  0.0014
0.950  0.0239  0.0002  0.0030
1.050  0.0169  0.0002  0.0011
1.150  0.0109  0.0001  0.0009
1.250  0.0061  0.0001  0.0008
1.350  0.0028  0.0001  0.0005
1.450  0.0011  0.0000  0.0001
1.550  0.0003  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
