# ICODE=211, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.00796231 -----------------
#dely    BF    dB     BFVar
0.050  0.0105  0.0000  0.0014
0.150  0.0099  0.0000  0.0012
0.250  0.0098  0.0000  0.0020
0.350  0.0094  0.0000  0.0009
0.450  0.0084  0.0000  0.0006
0.550  0.0074  0.0000  0.0009
0.650  0.0064  0.0000  0.0007
0.750  0.0056  0.0000  0.0027
0.850  0.0041  0.0000  0.0013
0.950  0.0030  0.0000  0.0002
1.050  0.0022  0.0000  0.0008
1.150  0.0012  0.0000  0.0002
1.250  0.0008  0.0000  0.0002
1.350  0.0006  0.0000  0.0001
1.450  0.0003  0.0000  0.0001
1.550  0.0001  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
