# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.258331 -----------------
#dely    BF
0.050 -0.9266 -0.0079
0.150 -0.8027 -0.0071
0.250 -0.6809 -0.0062
0.350 -0.5615 -0.0054
0.450 -0.3117 -0.0032
0.550 -0.2439 -0.0026
0.650 -0.1527 -0.0018
0.750 -0.0119 -0.0002
0.850  0.1191  0.0017
0.950  0.1022  0.0015
1.050  0.1989  0.0034
1.150  0.1675  0.0033
1.250  0.1721  0.0038
1.350  0.1350  0.0035
1.450  0.1274  0.0041
1.550  0.0589  0.0026
1.650  0.0221  0.0016
1.750  0.0054  0.0012
