# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0492454 -----------------
#dely    BF
0.050 -0.1088 -0.0051
0.150 -0.0937 -0.0047
0.250 -0.0935 -0.0050
0.350 -0.0840 -0.0046
0.450 -0.0586 -0.0036
0.550 -0.0285 -0.0020
0.650 -0.0188 -0.0014
0.750 -0.0144 -0.0011
0.850  0.0028  0.0002
0.950 -0.0061 -0.0006
1.050 -0.0075 -0.0009
1.150  0.0069  0.0010
1.250  0.0070  0.0012
1.350  0.0030  0.0006
1.450  0.0018  0.0007
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
