# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.338932 -----------------
#dely    BF    dB     BFVar
0.050  0.5434  0.0003  0.0037
0.150  0.5025  0.0003  0.0026
0.250  0.4526  0.0003  0.0022
0.350  0.3993  0.0002  0.0019
0.450  0.3427  0.0002  0.0022
0.550  0.2883  0.0002  0.0030
0.650  0.2340  0.0002  0.0025
0.750  0.1855  0.0001  0.0021
0.850  0.1445  0.0001  0.0014
0.950  0.1068  0.0001  0.0009
1.050  0.0753  0.0001  0.0017
1.150  0.0507  0.0001  0.0013
1.250  0.0323  0.0000  0.0019
1.350  0.0186  0.0000  0.0005
1.450  0.0089  0.0000  0.0010
1.550  0.0032  0.0000  0.0006
1.650  0.0006  0.0000  0.0004
1.750 -0.0002 -0.0000  0.0003
