# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.26909 -----------------
#dely    BF
0.050  0.4450  0.0036
0.150  0.3968  0.0033
0.250  0.3739  0.0033
0.350  0.3300  0.0030
0.450  0.2836  0.0028
0.550  0.2270  0.0024
0.650  0.1818  0.0021
0.750  0.1317  0.0017
0.850  0.1128  0.0016
0.950  0.0794  0.0012
1.050  0.0581  0.0010
1.150  0.0321  0.0006
1.250  0.0145  0.0003
1.350  0.0151  0.0004
1.450  0.0052  0.0002
1.550  0.0040  0.0002
1.650  0.0003  0.0000
1.750 -0.0003 -0.0001
