# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0331846 -----------------
#dely    BF
0.050 -0.0324 -0.0024
0.150 -0.0463 -0.0032
0.250 -0.0384 -0.0030
0.350 -0.0467 -0.0042
0.450 -0.0383 -0.0042
0.550 -0.0427 -0.0050
0.650 -0.0412 -0.0053
0.750 -0.0189 -0.0030
0.850 -0.0025 -0.0006
0.950 -0.0086 -0.0027
1.050 -0.0067 -0.0020
1.150 -0.0047 -0.0014
1.250 -0.0029 -0.0012
1.350 -0.0014 -0.0006
1.450 -0.0002 -0.0001
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
