# ICODE=211, JCODE=-211
# SIGMA_QGP=1.0525, SIGMA_HAD=0.467626
# NSAMPLE=10000000, Tblast=80.1755, UPERPblast(x,y)=(0.7792,0.7792)
# SOVERUD=0.6998, QUARK_ENTROPY_RATIO=0.227, BARYON_FUDGE=0.7563
# ------- normalization=0.21507 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.3082  0.0003  0.0728  0.0632  0.1722
0.150  0.2893  0.0003  0.0698  0.0589  0.1605
0.250  0.2653  0.0003  0.0631  0.0531  0.1490
0.350  0.2393  0.0003  0.0578  0.0460  0.1355
0.450  0.2146  0.0002  0.0527  0.0398  0.1222
0.550  0.1859  0.0002  0.0461  0.0329  0.1069
0.650  0.1590  0.0002  0.0401  0.0271  0.0918
0.750  0.1305  0.0002  0.0344  0.0211  0.0749
0.850  0.1047  0.0002  0.0293  0.0162  0.0592
0.950  0.0818  0.0002  0.0247  0.0118  0.0453
1.050  0.0616  0.0001  0.0202  0.0085  0.0330
1.150  0.0436  0.0001  0.0150  0.0058  0.0228
1.250  0.0294  0.0001  0.0111  0.0037  0.0146
1.350  0.0196  0.0001  0.0082  0.0023  0.0091
1.450  0.0112  0.0001  0.0053  0.0012  0.0047
1.550  0.0053  0.0000  0.0028  0.0006  0.0019
1.650  0.0015  0.0000  0.0010  0.0001  0.0004
1.750  0.0001  0.0000  0.0001  0.0000  0.0000
