# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0392584 -----------------
#dely    BF
0.050  0.3961  0.0226
0.150  0.3243  0.0189
0.250  0.2753  0.0166
0.350  0.2033  0.0119
0.450  0.1847  0.0110
0.550  0.0828  0.0053
0.650  0.0685  0.0043
0.750  0.0101  0.0007
0.850  0.0269  0.0020
0.950  0.0310  0.0023
1.050  0.0284  0.0022
1.150 -0.0007 -0.0001
1.250 -0.0142 -0.0012
1.350 -0.0151 -0.0013
1.450 -0.0522 -0.0046
1.550 -0.0335 -0.0030
1.650 -0.0295 -0.0029
1.750 -0.0320 -0.0032
1.850 -0.0162 -0.0017
1.950 -0.0349 -0.0037
2.050 -0.0127 -0.0015
2.150 -0.0290 -0.0037
2.250 -0.0540 -0.0068
2.350 -0.0539 -0.0066
2.450 -0.0285 -0.0034
2.550 -0.0190 -0.0026
2.650 -0.0311 -0.0043
2.750 -0.0560 -0.0069
2.850 -0.0096 -0.0015
2.950 -0.0214 -0.0032
3.050 -0.0726 -0.0111
3.150 -0.0191 -0.0031
3.250 -0.0620 -0.0101
3.350 -0.0720 -0.0120
3.450 -0.0775 -0.0116
3.550 -0.0237 -0.0038
3.650 -0.0463 -0.0085
3.750 -0.0507 -0.0114
3.850 -0.0083 -0.0015
3.950 -0.0166 -0.0034
4.050 -0.0119 -0.0024
4.150 -0.0419 -0.0075
4.250 -0.0676 -0.0144
4.350 -0.0444 -0.0102
4.450 -0.0669 -0.0154
4.550 -0.0275 -0.0074
4.650 -0.0389 -0.0108
4.750 -0.0594 -0.0140
4.850 -0.1934 -0.0408
4.950 -0.0548 -0.0252
5.050 -0.0619 -0.0197
5.150 -0.0470 -0.0158
5.250 -0.0587 -0.0158
5.350 -0.0544 -0.0225
5.450 -0.0470 -0.0142
5.550 -0.0480 -0.0153
5.650 -0.0472 -0.0168
5.750 -0.0455 -0.0132
5.850 -0.0746 -0.0240
5.950 -0.1292 -0.0443
6.050 -0.0681 -0.0229
6.150 -0.0018 -0.0008
6.250 -0.0525 -0.0216
6.350 -0.0527 -0.0238
6.450 -0.0546 -0.0318
6.550 -0.0295 -0.0094
6.650  0.0033  0.0016
6.750 -0.1109 -0.0430
6.850 -0.0013 -0.0004
6.950 -0.0004 -0.0002
7.050 -0.0013 -0.0007
7.150 -0.0288 -0.0130
7.250 -0.0003 -0.0002
7.350  0.0000  0.0000
7.450 -0.0012 -0.0006
7.550 -0.0268 -0.0135
7.650  0.0000  0.0000
7.750 -0.0250 -0.0178
7.850 -0.0468 -0.0240
7.950 -0.0476 -0.0276
8.050  0.0000  0.0000
8.150 -0.0003 -0.0001
8.250 -0.0603 -0.0229
8.350 -0.0456 -0.0268
8.450 -0.0351 -0.0178
8.550 -0.0007 -0.0004
8.650 -0.0131 -0.0131
8.750  0.0000  0.0000
8.850  0.0000  0.0000
8.950 -0.0170 -0.0121
9.050  0.0014  0.0010
9.150  0.0154  0.0109
9.250 -0.0111 -0.0079
9.350  0.0000  0.0000
9.450  0.0000  0.0000
9.550 -0.0002 -0.0002
9.650  0.0000  0.0000
9.750  0.0000  0.0000
9.850 -0.0005 -0.0003
9.950  0.0357  0.0357
10.050  0.0000  0.0000
10.150  0.0000  0.0000
10.250  0.0000  0.0000
10.350  0.0000  0.0000
10.450 -0.0004 -0.0004
10.550 -0.0003 -0.0003
10.650  0.1320  0.1320
10.750 -0.0006 -0.0006
10.850  0.0000  0.0000
10.950  0.0000  0.0000
11.050  0.0000  0.0000
11.150 -0.0006 -0.0006
11.250  0.0000  0.0000
11.350  0.0000  0.0000
11.450  0.0000  0.0000
11.550  0.0000  0.0000
11.650 -0.0021 -0.0021
11.750  0.1341  0.1171
11.850  0.0000  0.0000
11.950  0.0000  0.0000
