# ICODE=211, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0120639 -----------------
#dely    BF    dB     BFVar
0.050  0.0149  0.0000  0.0013
0.150  0.0144  0.0000  0.0012
0.250  0.0143  0.0000  0.0008
0.350  0.0130  0.0000  0.0008
0.450  0.0127  0.0000  0.0006
0.550  0.0110  0.0000  0.0007
0.650  0.0101  0.0000  0.0007
0.750  0.0087  0.0000  0.0003
0.850  0.0068  0.0000  0.0006
0.950  0.0052  0.0000  0.0003
1.050  0.0038  0.0000  0.0002
1.150  0.0025  0.0000  0.0003
1.250  0.0015  0.0000  0.0001
1.350  0.0010  0.0000  0.0002
1.450  0.0005  0.0000  0.0001
1.550  0.0002  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
