# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.115269 -----------------
#dely    BF    dB     BFVar
0.050  0.2636  0.0022  0.0090
0.150  0.2158  0.0020  0.0149
0.250  0.1655  0.0017  0.0135
0.350  0.1260  0.0015  0.0069
0.450  0.1012  0.0014  0.0086
0.550  0.0822  0.0014  0.0040
0.650  0.0584  0.0012  0.0036
0.750  0.0503  0.0012  0.0034
0.850  0.0369  0.0010  0.0077
0.950  0.0258  0.0008  0.0029
1.050  0.0142  0.0006  0.0018
1.150  0.0079  0.0004  0.0011
1.250  0.0033  0.0002  0.0006
1.350  0.0014  0.0001  0.0005
1.450  0.0002  0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
