# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.232648 -----------------
#dely    BF    dB     BFVar
0.050  0.3195  0.0001  0.0037
0.150  0.2952  0.0001  0.0026
0.250  0.2741  0.0001  0.0041
0.350  0.2476  0.0001  0.0030
0.450  0.2231  0.0001  0.0037
0.550  0.1954  0.0001  0.0026
0.650  0.1701  0.0001  0.0046
0.750  0.1447  0.0001  0.0013
0.850  0.1204  0.0001  0.0017
0.950  0.0967  0.0001  0.0010
1.050  0.0753  0.0001  0.0019
1.150  0.0571  0.0001  0.0013
1.250  0.0417  0.0001  0.0013
1.350  0.0289  0.0000  0.0012
1.450  0.0189  0.0000  0.0007
1.550  0.0109  0.0000  0.0004
1.650  0.0052  0.0000  0.0004
1.750  0.0016  0.0000  0.0002
