# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.0592745 -----------------
#dely    BF
0.050  0.0779  0.0033
0.150  0.0705  0.0032
0.250  0.0761  0.0035
0.350  0.0851  0.0041
0.450  0.0694  0.0037
0.550  0.0554  0.0031
0.650  0.0535  0.0036
0.750  0.0368  0.0028
0.850  0.0196  0.0018
0.950  0.0173  0.0019
1.050  0.0152  0.0019
1.150  0.0096  0.0014
1.250  0.0055  0.0014
1.350 -0.0005 -0.0001
1.450  0.0013  0.0005
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
