# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0635667 -----------------
#dely    BF
0.050  0.1265  0.0010
0.150  0.1207  0.0010
0.250  0.1008  0.0008
0.350  0.0906  0.0008
0.450  0.0675  0.0006
0.550  0.0484  0.0005
0.650  0.0337  0.0004
0.750  0.0230  0.0003
0.850  0.0128  0.0002
0.950  0.0080  0.0001
1.050  0.0038  0.0001
1.150  0.0010  0.0000
1.250 -0.0002 -0.0000
1.350 -0.0004 -0.0000
1.450 -0.0006 -0.0000
1.550  0.0000  0.0000
1.650 -0.0000 -0.0000
1.750  0.0000  0.0000
