# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.140414 -----------------
#dely    BF
0.050  0.2785  0.0018
0.150  0.2656  0.0017
0.250  0.2312  0.0016
0.350  0.1868  0.0014
0.450  0.1459  0.0012
0.550  0.1034  0.0009
0.650  0.0747  0.0007
0.750  0.0509  0.0006
0.850  0.0309  0.0004
0.950  0.0194  0.0003
1.050  0.0098  0.0002
1.150  0.0049  0.0001
1.250  0.0018  0.0000
1.350  0.0004  0.0000
1.450 -0.0000 -0.0000
1.550 -0.0000 -0.0000
1.650 -0.0000 -0.0000
1.750  0.0000  0.0000
