# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.25924 -----------------
#dely    BF
0.050 -0.1037 -0.0006
0.150  0.4365  0.0028
0.250  0.3281  0.0022
0.350  1.2465  0.0088
0.450  0.3227  0.0024
0.550  0.2434  0.0020
0.650  0.4330  0.0039
0.750 -0.6570 -0.0066
0.850 -0.6820 -0.0076
0.950  0.2094  0.0026
1.050  0.4651  0.0066
1.150  0.5013  0.0082
1.250  0.0831  0.0016
1.350 -0.1329 -0.0029
1.450 -0.0903 -0.0024
1.550 -0.0092 -0.0003
1.650 -0.0032 -0.0001
1.750  0.0017  0.0001
