# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.720961 -----------------
#dely    BF
0.050 -0.8993 -0.0070
0.150 -0.7784 -0.0063
0.250 -0.7404 -0.0062
0.350 -0.6922 -0.0060
0.450 -0.6246 -0.0057
0.550 -0.6458 -0.0063
0.650 -0.5981 -0.0061
0.750 -0.4869 -0.0053
0.850 -0.4002 -0.0047
0.950 -0.3636 -0.0047
1.050 -0.3054 -0.0043
1.150 -0.2451 -0.0038
1.250 -0.1883 -0.0033
1.350 -0.1143 -0.0022
1.450 -0.0552 -0.0013
1.550 -0.0489 -0.0014
1.650 -0.0275 -0.0010
1.750  0.0047  0.0003
