# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.283543 -----------------
#dely    BF
0.050 -0.7987 -0.0042
0.150 -0.7180 -0.0040
0.250 -0.6984 -0.0041
0.350 -0.4439 -0.0028
0.450 -0.3382 -0.0023
0.550 -0.2571 -0.0019
0.650 -0.0603 -0.0005
0.750 -0.0367 -0.0003
0.850  0.0362  0.0004
0.950  0.0330  0.0004
1.050  0.0442  0.0006
1.150  0.0926  0.0016
1.250  0.0707  0.0014
1.350  0.0785  0.0019
1.450  0.0697  0.0020
1.550  0.0441  0.0016
1.650  0.0368  0.0019
1.750  0.0100  0.0010
