# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0898041 -----------------
#dely    BF    dB     BFVar
0.050  0.2395  0.0019  0.0128
0.150  0.1606  0.0014  0.0099
0.250  0.1244  0.0012  0.0076
0.350  0.1032  0.0011  0.0062
0.450  0.0820  0.0010  0.0042
0.550  0.0617  0.0009  0.0040
0.650  0.0434  0.0008  0.0027
0.750  0.0313  0.0006  0.0038
0.850  0.0224  0.0006  0.0018
0.950  0.0141  0.0004  0.0030
1.050  0.0085  0.0003  0.0012
1.150  0.0043  0.0002  0.0011
1.250  0.0017  0.0001  0.0003
1.350  0.0007  0.0001  0.0005
1.450  0.0002  0.0000  0.0001
1.550 -0.0000 -0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
