# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.00889505 -----------------
#dely    BF    dB     BFVar
0.050  0.0009  0.0000  0.0029
0.150  0.0012  0.0000  0.0018
0.250  0.0005  0.0000  0.0026
0.350  0.0012  0.0000  0.0022
0.450  0.0005  0.0000  0.0027
0.550 -0.0013 -0.0000  0.0023
0.650 -0.0042 -0.0000  0.0018
0.750 -0.0066 -0.0000  0.0012
0.850 -0.0103 -0.0000  0.0011
0.950 -0.0115 -0.0000  0.0006
1.050 -0.0131 -0.0000  0.0009
1.150 -0.0132 -0.0000  0.0005
1.250 -0.0120 -0.0000  0.0009
1.350 -0.0092 -0.0000  0.0009
1.450 -0.0064 -0.0000  0.0006
1.550 -0.0039 -0.0000  0.0005
1.650 -0.0015 -0.0000  0.0001
1.750 -0.0001 -0.0000  0.0001
