# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0329519 -----------------
#dely    BF
0.050  0.0195  0.0010
0.150 -0.0066 -0.0004
0.250  0.1053  0.0056
0.350  0.0539  0.0030
0.450  0.0293  0.0017
0.550  0.0651  0.0039
0.650  0.0387  0.0024
0.750  0.0355  0.0022
0.850  0.0608  0.0039
0.950  0.0449  0.0031
1.050  0.0557  0.0040
1.150  0.0696  0.0053
1.250  0.0524  0.0040
1.350  0.0449  0.0035
1.450  0.0402  0.0034
1.550  0.0094  0.0009
1.650 -0.0301 -0.0029
1.750 -0.0400 -0.0039
1.850 -0.0217 -0.0022
1.950 -0.0290 -0.0029
2.050 -0.0387 -0.0048
2.150 -0.0648 -0.0077
2.250 -0.0744 -0.0092
2.350 -0.0440 -0.0058
2.450 -0.0816 -0.0123
2.550 -0.0652 -0.0097
2.650 -0.1097 -0.0135
2.750 -0.0871 -0.0130
2.850 -0.0709 -0.0108
2.950 -0.0930 -0.0147
3.050 -0.0513 -0.0110
3.150 -0.0797 -0.0160
3.250 -0.0475 -0.0091
3.350 -0.1335 -0.0262
3.450 -0.0834 -0.0182
3.550 -0.0842 -0.0176
3.650 -0.0306 -0.0072
3.750 -0.0641 -0.0156
3.850 -0.0434 -0.0138
3.950 -0.0401 -0.0127
4.050 -0.0286 -0.0086
4.150 -0.0326 -0.0098
4.250 -0.0415 -0.0138
4.350 -0.0068 -0.0034
4.450 -0.0077 -0.0039
4.550 -0.0146 -0.0052
4.650 -0.0045 -0.0020
4.750  0.0022  0.0010
4.850 -0.0005 -0.0005
4.950  0.0091  0.0029
5.050  0.0015  0.0009
5.150  0.0028  0.0016
5.250  0.0111  0.0056
5.350  0.0099  0.0057
5.450  0.0000  0.0000
5.550  0.0024  0.0024
5.650  0.0348  0.0142
5.750 -0.0012 -0.0009
5.850  0.0249  0.0125
5.950  0.0175  0.0101
6.050  0.0000  0.0000
6.150  0.0077  0.0077
6.250  0.0110  0.0110
6.350 -0.0001 -0.0001
6.450  0.0227  0.0114
6.550 -0.0008 -0.0008
6.650  0.0000  0.0000
6.750  0.0386  0.0386
6.850  0.0552  0.0392
6.950  0.0165  0.0165
7.050  0.0205  0.0205
7.150  0.0000  0.0000
7.250  0.0000  0.0000
7.350  0.0864  0.0674
7.450  0.0000  0.0000
7.550  0.0000  0.0000
7.650  0.0021  0.0021
7.750  0.0000  0.0000
7.850  0.0000  0.0000
7.950  0.0000  0.0000
8.050  0.0000  0.0000
8.150  0.0000  0.0000
8.250  0.0000  0.0000
8.350  0.0000  0.0000
8.450  0.0000  0.0000
8.550  0.0000  0.0000
8.650  0.0000  0.0000
8.750  0.0000  0.0000
8.850  0.0000  0.0000
8.950  0.0723  0.0723
9.050  0.0000  0.0000
9.150  0.0000  0.0000
9.250  0.0000  0.0000
9.350  0.0000  0.0000
9.450  0.0000  0.0000
9.550  0.0000  0.0000
9.650  0.0000  0.0000
9.750  0.0960  0.0960
9.850  0.0000  0.0000
9.950  0.0537  0.0537
10.050  0.0000  0.0000
10.150  0.0000  0.0000
10.250  0.0000  0.0000
10.350  0.0000  0.0000
10.450  0.0000  0.0000
10.550  0.0000  0.0000
10.650  0.0000  0.0000
10.750  0.0000  0.0000
10.850  0.0000  0.0000
10.950  0.0000  0.0000
11.050  0.0000  0.0000
11.150  0.0000  0.0000
11.250  0.0000  0.0000
11.350  0.0000  0.0000
11.450  0.0000  0.0000
11.550  0.0000  0.0000
11.650  0.0000  0.0000
11.750  0.0000  0.0000
11.850  0.0000  0.0000
11.950  0.0000  0.0000
