# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.28664 -----------------
#dely    BF
0.050  0.5208  0.0005
0.150  0.4767  0.0005
0.250  0.4194  0.0004
0.350  0.3571  0.0004
0.450  0.2952  0.0003
0.550  0.2300  0.0003
0.650  0.1791  0.0002
0.750  0.1362  0.0002
0.850  0.0971  0.0002
0.950  0.0654  0.0001
1.050  0.0448  0.0001
1.150  0.0256  0.0001
1.250  0.0141  0.0000
1.350  0.0056  0.0000
1.450  0.0020  0.0000
1.550 -0.0006 -0.0000
1.650 -0.0016 -0.0000
1.750 -0.0005 -0.0000
