# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.289074 -----------------
#dely    BF
0.050  0.5001  0.0030
0.150  0.4399  0.0027
0.250  0.3933  0.0025
0.350  0.3289  0.0023
0.450  0.2887  0.0021
0.550  0.2340  0.0019
0.650  0.1896  0.0017
0.750  0.1533  0.0015
0.850  0.1204  0.0013
0.950  0.0888  0.0010
1.050  0.0555  0.0007
1.150  0.0409  0.0006
1.250  0.0277  0.0005
1.350  0.0163  0.0003
1.450  0.0078  0.0002
1.550  0.0024  0.0001
1.650  0.0035  0.0001
1.750 -0.0003 -0.0000
