# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.273031 -----------------
#dely    BF
0.050  0.4773  0.0034
0.150  0.4282  0.0032
0.250  0.3893  0.0030
0.350  0.3228  0.0027
0.450  0.2865  0.0026
0.550  0.2205  0.0021
0.650  0.1815  0.0019
0.750  0.1377  0.0016
0.850  0.1159  0.0015
0.950  0.0672  0.0010
1.050  0.0404  0.0007
1.150  0.0321  0.0006
1.250  0.0172  0.0004
1.350  0.0075  0.0002
1.450  0.0047  0.0002
1.550  0.0016  0.0001
1.650  0.0001  0.0000
1.750 -0.0002 -0.0001
