# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0384118 -----------------
#dely    BF
0.050 -0.1212 -0.0001
0.150 -0.1104 -0.0001
0.250 -0.0904 -0.0001
0.350 -0.0723 -0.0001
0.450 -0.0543 -0.0001
0.550 -0.0390 -0.0001
0.650 -0.0186 -0.0000
0.750 -0.0053 -0.0000
0.850  0.0061  0.0000
0.950  0.0130  0.0000
1.050  0.0177  0.0000
1.150  0.0199  0.0001
1.250  0.0205  0.0001
1.350  0.0191  0.0001
1.450  0.0164  0.0001
1.550  0.0101  0.0001
1.650  0.0042  0.0000
1.750  0.0004  0.0000
