# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.045015 -----------------
#dely    BF
0.050 -0.1228 -0.0001
0.150 -0.1135 -0.0001
0.250 -0.0960 -0.0001
0.350 -0.0798 -0.0001
0.450 -0.0646 -0.0001
0.550 -0.0492 -0.0001
0.650 -0.0323 -0.0000
0.750 -0.0144 -0.0000
0.850 -0.0027 -0.0000
0.950  0.0078  0.0000
1.050  0.0122  0.0000
1.150  0.0177  0.0000
1.250  0.0183  0.0000
1.350  0.0211  0.0001
1.450  0.0196  0.0001
1.550  0.0151  0.0001
1.650  0.0098  0.0001
1.750  0.0035  0.0000
