# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.288897 -----------------
#dely    BF    dB     BFVar
0.050  0.4410  0.0002  0.0037
0.150  0.4091  0.0002  0.0026
0.250  0.3715  0.0002  0.0042
0.350  0.3316  0.0002  0.0031
0.450  0.2871  0.0002  0.0030
0.550  0.2447  0.0002  0.0034
0.650  0.2034  0.0001  0.0017
0.750  0.1663  0.0001  0.0013
0.850  0.1285  0.0001  0.0022
0.950  0.0988  0.0001  0.0019
1.050  0.0733  0.0001  0.0017
1.150  0.0518  0.0001  0.0027
1.250  0.0351  0.0000  0.0012
1.350  0.0226  0.0000  0.0008
1.450  0.0133  0.0000  0.0008
1.550  0.0071  0.0000  0.0011
1.650  0.0031  0.0000  0.0003
1.750  0.0006  0.0000  0.0001
