# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.126915 -----------------
#dely    BF    dB     BFVar
0.050  0.1179  0.0001  0.0029
0.150  0.1148  0.0001  0.0031
0.250  0.1151  0.0001  0.0020
0.350  0.1128  0.0001  0.0018
0.450  0.1154  0.0001  0.0028
0.550  0.1131  0.0001  0.0023
0.650  0.1081  0.0001  0.0032
0.750  0.0989  0.0001  0.0024
0.850  0.0879  0.0001  0.0016
0.950  0.0764  0.0001  0.0020
1.050  0.0629  0.0001  0.0010
1.150  0.0504  0.0001  0.0013
1.250  0.0383  0.0001  0.0016
1.350  0.0272  0.0001  0.0017
1.450  0.0173  0.0000  0.0006
1.550  0.0095  0.0000  0.0007
1.650  0.0031  0.0000  0.0002
1.750  0.0002  0.0000  0.0001
