# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.805177 -----------------
#dely    BF
0.050 -0.5844 -0.0040
0.150 -0.5888 -0.0042
0.250 -0.5819 -0.0044
0.350 -0.5812 -0.0046
0.450 -0.4899 -0.0040
0.550 -0.6416 -0.0056
0.650 -0.5516 -0.0051
0.750 -0.4712 -0.0047
0.850 -0.5953 -0.0065
0.950 -0.5117 -0.0061
1.050 -0.5445 -0.0072
1.150 -0.4823 -0.0071
1.250 -0.5084 -0.0083
1.350 -0.3247 -0.0061
1.450 -0.2792 -0.0064
1.550 -0.1685 -0.0047
1.650 -0.1332 -0.0049
1.750 -0.0135 -0.0010
