# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.294769 -----------------
#dely    BF
0.050  0.4128  0.0004
0.150  0.3791  0.0004
0.250  0.3567  0.0004
0.350  0.3235  0.0004
0.450  0.2995  0.0004
0.550  0.2579  0.0004
0.650  0.2294  0.0004
0.750  0.1878  0.0003
0.850  0.1501  0.0003
0.950  0.1156  0.0003
1.050  0.0865  0.0002
1.150  0.0624  0.0002
1.250  0.0411  0.0001
1.350  0.0257  0.0001
1.450  0.0129  0.0001
1.550  0.0056  0.0000
1.650  0.0012  0.0000
1.750 -0.0000 -0.0000
