# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.077622 -----------------
#dely    BF
0.050  0.2841  0.0145
0.150  0.2066  0.0109
0.250  0.1929  0.0103
0.350  0.1186  0.0070
0.450  0.1127  0.0069
0.550  0.0399  0.0025
0.650 -0.0226 -0.0017
0.750 -0.0115 -0.0010
0.850 -0.0478 -0.0046
0.950 -0.0283 -0.0031
1.050 -0.0339 -0.0039
1.150 -0.0074 -0.0012
1.250 -0.0169 -0.0033
1.350 -0.0061 -0.0013
1.450 -0.0030 -0.0010
1.550 -0.0010 -0.0007
1.650  0.0000  0.0000
1.750  0.0000  0.0000
