# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.489907 -----------------
#dely    BF
0.050  1.0111  0.0067
0.150  0.9736  0.0067
0.250  0.8615  0.0062
0.350  0.6886  0.0053
0.450  0.6115  0.0052
0.550  0.4014  0.0037
0.650  0.3156  0.0032
0.750  0.1539  0.0018
0.850  0.0595  0.0008
0.950  0.0147  0.0002
1.050 -0.0144 -0.0002
1.150 -0.0423 -0.0008
1.250 -0.0372 -0.0009
1.350 -0.0532 -0.0016
1.450 -0.0216 -0.0008
1.550 -0.0193 -0.0010
1.650 -0.0039 -0.0004
1.750 -0.0005 -0.0001
