# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-1.26655 -----------------
#dely    BF
0.050 -1.2467 -0.0097
0.150 -1.0641 -0.0087
0.250 -1.1368 -0.0096
0.350 -1.0642 -0.0094
0.450 -1.1036 -0.0102
0.550 -0.9186 -0.0089
0.650 -1.0389 -0.0107
0.750 -0.8929 -0.0099
0.850 -0.9165 -0.0107
0.950 -0.8306 -0.0105
1.050 -0.6842 -0.0095
1.150 -0.5010 -0.0077
1.250 -0.4436 -0.0076
1.350 -0.3086 -0.0061
1.450 -0.2428 -0.0055
1.550 -0.1484 -0.0040
1.650 -0.0836 -0.0031
1.750 -0.0403 -0.0026
