# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.25
# ------- normalization=0.0763285 -----------------
#dely    BF
0.050  0.1321  0.0047
0.150  0.1568  0.0058
0.250  0.1432  0.0057
0.350  0.0968  0.0041
0.450  0.0797  0.0041
0.550  0.0460  0.0025
0.650  0.0486  0.0031
0.750  0.0179  0.0014
0.850  0.0306  0.0027
0.950  0.0073  0.0007
1.050 -0.0031 -0.0004
1.150  0.0028  0.0004
1.250  0.0022  0.0004
1.350  0.0024  0.0007
1.450 -0.0000 -0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
