# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.306602 -----------------
#dely    BF
0.050  0.4959  0.0004
0.150  0.4516  0.0004
0.250  0.4159  0.0003
0.350  0.3681  0.0003
0.450  0.3191  0.0003
0.550  0.2611  0.0003
0.650  0.2111  0.0002
0.750  0.1685  0.0002
0.850  0.1254  0.0002
0.950  0.0935  0.0002
1.050  0.0648  0.0001
1.150  0.0419  0.0001
1.250  0.0253  0.0001
1.350  0.0149  0.0000
1.450  0.0065  0.0000
1.550  0.0022  0.0000
1.650  0.0003  0.0000
1.750 -0.0002 -0.0000
