# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.120901 -----------------
#dely    BF
0.050 -0.2067 -0.0013
0.150 -0.1715 -0.0011
0.250 -0.1533 -0.0010
0.350 -0.1411 -0.0010
0.450 -0.1087 -0.0008
0.550 -0.0641 -0.0005
0.650 -0.0721 -0.0006
0.750 -0.0508 -0.0005
0.850 -0.0506 -0.0006
0.950 -0.0415 -0.0005
1.050 -0.0465 -0.0006
1.150 -0.0188 -0.0003
1.250 -0.0262 -0.0005
1.350 -0.0300 -0.0006
1.450 -0.0164 -0.0004
1.550 -0.0055 -0.0002
1.650 -0.0034 -0.0001
1.750 -0.0018 -0.0001
