# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.063425 -----------------
#dely    BF    dB     BFVar
0.050  0.1033  0.0001  0.0021
0.150  0.0943  0.0001  0.0025
0.250  0.0841  0.0001  0.0020
0.350  0.0759  0.0001  0.0026
0.450  0.0685  0.0000  0.0023
0.550  0.0587  0.0000  0.0024
0.650  0.0475  0.0000  0.0021
0.750  0.0378  0.0000  0.0022
0.850  0.0287  0.0000  0.0015
0.950  0.0201  0.0000  0.0012
1.050  0.0124  0.0000  0.0009
1.150  0.0066  0.0000  0.0007
1.250  0.0022  0.0000  0.0009
1.350 -0.0002 -0.0000  0.0006
1.450 -0.0013 -0.0000  0.0003
1.550 -0.0022 -0.0000  0.0005
1.650 -0.0015 -0.0000  0.0004
1.750 -0.0006 -0.0000  0.0002
