# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.57308 -----------------
#dely    BF
0.050  1.0972  0.0069
0.150  0.9427  0.0062
0.250  0.8175  0.0057
0.350  0.7406  0.0054
0.450  0.6141  0.0047
0.550  0.4548  0.0038
0.650  0.3378  0.0030
0.750  0.2979  0.0029
0.850  0.2443  0.0026
0.950  0.1077  0.0013
1.050  0.0979  0.0013
1.150  0.0506  0.0008
1.250 -0.0108 -0.0002
1.350 -0.0136 -0.0003
1.450 -0.0209 -0.0005
1.550 -0.0097 -0.0003
1.650 -0.0124 -0.0005
1.750 -0.0047 -0.0003
