# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.263523 -----------------
#dely    BF
0.050  0.4426  0.0034
0.150  0.4171  0.0033
0.250  0.3607  0.0030
0.350  0.3101  0.0028
0.450  0.2664  0.0025
0.550  0.2330  0.0024
0.650  0.1753  0.0020
0.750  0.1315  0.0016
0.850  0.1057  0.0015
0.950  0.0741  0.0011
1.050  0.0557  0.0010
1.150  0.0280  0.0006
1.250  0.0216  0.0005
1.350  0.0095  0.0003
1.450  0.0021  0.0001
1.550  0.0010  0.0000
1.650  0.0008  0.0001
1.750 -0.0000 -0.0000
