# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.390193 -----------------
#dely    BF    dB     BFVar
0.050  0.6454  0.0004  0.0056
0.150  0.5949  0.0003  0.0043
0.250  0.5319  0.0003  0.0037
0.350  0.4625  0.0003  0.0038
0.450  0.3918  0.0003  0.0033
0.550  0.3216  0.0002  0.0047
0.650  0.2563  0.0002  0.0038
0.750  0.2031  0.0002  0.0030
0.850  0.1535  0.0001  0.0042
0.950  0.1136  0.0001  0.0019
1.050  0.0808  0.0001  0.0011
1.150  0.0566  0.0001  0.0016
1.250  0.0377  0.0000  0.0010
1.350  0.0244  0.0000  0.0009
1.450  0.0149  0.0000  0.0007
1.550  0.0082  0.0000  0.0007
1.650  0.0037  0.0000  0.0003
1.750  0.0010  0.0000  0.0002
