# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.364437 -----------------
#dely    BF    dB     BFVar
0.050  0.6024  0.0003  0.0050
0.150  0.5543  0.0003  0.0041
0.250  0.4966  0.0003  0.0033
0.350  0.4316  0.0002  0.0042
0.450  0.3668  0.0002  0.0035
0.550  0.3021  0.0002  0.0043
0.650  0.2421  0.0002  0.0019
0.750  0.1909  0.0001  0.0013
0.850  0.1445  0.0001  0.0016
0.950  0.1085  0.0001  0.0011
1.050  0.0765  0.0001  0.0018
1.150  0.0523  0.0001  0.0015
1.250  0.0336  0.0000  0.0009
1.350  0.0209  0.0000  0.0007
1.450  0.0118  0.0000  0.0004
1.550  0.0061  0.0000  0.0005
1.650  0.0026  0.0000  0.0005
1.750  0.0006  0.0000  0.0001
