# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.113767 -----------------
#dely    BF    dB     BFVar
0.050  0.3222  0.0032  0.0193
0.150  0.2718  0.0028  0.0171
0.250  0.2205  0.0024  0.0121
0.350  0.1387  0.0016  0.0100
0.450  0.0923  0.0012  0.0116
0.550  0.0495  0.0007  0.0127
0.650  0.0248  0.0004  0.0034
0.750  0.0105  0.0002  0.0016
0.850  0.0041  0.0001  0.0019
0.950  0.0022  0.0001  0.0008
1.050  0.0004  0.0000  0.0007
1.150  0.0003  0.0000  0.0002
1.250  0.0002  0.0000  0.0002
1.350  0.0001  0.0000  0.0002
1.450 -0.0000 -0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
