# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.168631 -----------------
#dely    BF
0.050 -0.7803 -0.0436
0.150 -0.6489 -0.0378
0.250 -0.2674 -0.0175
0.350 -0.1853 -0.0120
0.450 -0.1421 -0.0104
0.550 -0.1273 -0.0088
0.650 -0.0575 -0.0045
0.750  0.1555  0.0130
0.850  0.1367  0.0129
0.950  0.0908  0.0097
1.050  0.0764  0.0101
1.150  0.0909  0.0127
1.250 -0.0137 -0.0025
1.350 -0.0095 -0.0023
1.450 -0.0047 -0.0013
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
