# ICODE=321, JCODE=-321
# SIGMA_QGP=1, SIGMA_HAD=0.2
# NSAMPLE=1000000000, Tblast=102, UPERPblast(x,y)=(0.732,0.732)
# SOVERUD=0.93, QUARK_ENTROPY_RATIO=0.175, BARYON_FUDGE=0.65
# ------- normalization=0.456047 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
  0.15 1.21305 0.046085 0.3195 0.263385
  0.25 1.27872 0.0519548 0.3149 0.246262
  0.35 1.37169 0.0608039 0.3096 0.225707
  0.45 1.47885 0.0726297 0.3013 0.203739
  0.55 1.60884 0.0887194 0.2919 0.181435
  0.65 1.76393 0.11145 0.2793 0.15834
  0.75 1.95941 0.144822 0.2652 0.135347
