# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0797535 -----------------
#dely    BF
0.050  0.1307  0.0009
0.150  0.1216  0.0008
0.250  0.1090  0.0008
0.350  0.0935  0.0007
0.450  0.0808  0.0007
0.550  0.0676  0.0006
0.650  0.0550  0.0006
0.750  0.0431  0.0005
0.850  0.0339  0.0005
0.950  0.0245  0.0004
1.050  0.0171  0.0003
1.150  0.0108  0.0002
1.250  0.0062  0.0002
1.350  0.0028  0.0001
1.450  0.0007  0.0000
1.550  0.0002  0.0000
1.650 -0.0000 -0.0000
1.750  0.0000  0.0000
