# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.0642772 -----------------
#dely    BF
0.050 -0.4511 -0.0028
0.150 -0.4447 -0.0028
0.250 -0.2768 -0.0018
0.350 -0.1902 -0.0013
0.450 -0.1102 -0.0008
0.550  0.0007  0.0000
0.650 -0.0313 -0.0003
0.750  0.0275  0.0003
0.850  0.1068  0.0012
0.950  0.1376  0.0017
1.050  0.1657  0.0023
1.150  0.1079  0.0017
1.250  0.0932  0.0016
1.350  0.0739  0.0016
1.450  0.0676  0.0016
1.550  0.0613  0.0018
1.650  0.0155  0.0007
1.750  0.0038  0.0003
