# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.310499 -----------------
#dely    BF
0.050  0.4721  0.0040
0.150  0.4779  0.0041
0.250  0.4338  0.0039
0.350  0.3908  0.0036
0.450  0.3665  0.0036
0.550  0.3122  0.0032
0.650  0.2398  0.0026
0.750  0.1948  0.0023
0.850  0.1441  0.0018
0.950  0.0801  0.0011
1.050  0.0616  0.0009
1.150  0.0129  0.0002
1.250 -0.0098 -0.0002
1.350 -0.0286 -0.0006
1.450 -0.0189 -0.0005
1.550 -0.0132 -0.0004
1.650 -0.0085 -0.0003
1.750 -0.0025 -0.0002
