# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.554119 -----------------
#dely    BF
0.050 -1.0790 -0.0084
0.150 -0.8615 -0.0069
0.250 -0.7650 -0.0064
0.350 -0.7138 -0.0061
0.450 -0.6687 -0.0061
0.550 -0.5697 -0.0055
0.650 -0.4136 -0.0042
0.750 -0.2015 -0.0022
0.850 -0.2047 -0.0024
0.950 -0.2365 -0.0030
1.050 -0.0880 -0.0012
1.150 -0.0834 -0.0013
1.250  0.0178  0.0003
1.350  0.0516  0.0010
1.450  0.1287  0.0029
1.550  0.0614  0.0017
1.650  0.0696  0.0026
1.750  0.0154  0.0010
