# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.285295 -----------------
#dely    BF
0.050  0.4622  0.0030
0.150  0.4003  0.0027
0.250  0.3631  0.0026
0.350  0.3318  0.0025
0.450  0.2985  0.0024
0.550  0.2477  0.0021
0.650  0.1867  0.0017
0.750  0.1673  0.0017
0.850  0.1292  0.0014
0.950  0.0912  0.0011
1.050  0.0587  0.0008
1.150  0.0427  0.0007
1.250  0.0288  0.0005
1.350  0.0227  0.0005
1.450  0.0133  0.0003
1.550  0.0068  0.0002
1.650  0.0026  0.0001
1.750 -0.0006 -0.0000
