# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.112523 -----------------
#dely    BF
0.050 -0.1142 -0.0010
0.150 -0.0999 -0.0009
0.250 -0.1028 -0.0010
0.350 -0.0831 -0.0008
0.450 -0.0883 -0.0009
0.550 -0.0834 -0.0009
0.650 -0.0798 -0.0009
0.750 -0.0746 -0.0009
0.850 -0.0769 -0.0010
0.950 -0.0638 -0.0009
1.050 -0.0576 -0.0009
1.150 -0.0476 -0.0008
1.250 -0.0521 -0.0010
1.350 -0.0355 -0.0007
1.450 -0.0291 -0.0007
1.550 -0.0173 -0.0005
1.650 -0.0141 -0.0005
1.750 -0.0051 -0.0004
