# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.228859 -----------------
#dely    BF    dB     BFVar
0.050  0.2858  0.0001  0.0029
0.150  0.2673  0.0001  0.0047
0.250  0.2519  0.0001  0.0029
0.350  0.2350  0.0001  0.0020
0.450  0.2163  0.0001  0.0029
0.550  0.1968  0.0001  0.0026
0.650  0.1744  0.0001  0.0014
0.750  0.1514  0.0001  0.0016
0.850  0.1286  0.0001  0.0015
0.950  0.1062  0.0001  0.0024
1.050  0.0842  0.0001  0.0016
1.150  0.0652  0.0001  0.0035
1.250  0.0476  0.0001  0.0008
1.350  0.0338  0.0000  0.0005
1.450  0.0221  0.0000  0.0027
1.550  0.0136  0.0000  0.0005
1.650  0.0066  0.0000  0.0002
1.750  0.0019  0.0000  0.0002
