# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.102271 -----------------
#dely    BF
0.050 -0.1186 -0.0001
0.150 -0.1145 -0.0001
0.250 -0.1116 -0.0001
0.350 -0.0991 -0.0001
0.450 -0.0930 -0.0001
0.550 -0.0799 -0.0001
0.650 -0.0696 -0.0001
0.750 -0.0633 -0.0001
0.850 -0.0541 -0.0001
0.950 -0.0489 -0.0001
1.050 -0.0425 -0.0001
1.150 -0.0362 -0.0001
1.250 -0.0303 -0.0001
1.350 -0.0234 -0.0001
1.450 -0.0172 -0.0001
1.550 -0.0125 -0.0001
1.650 -0.0063 -0.0000
1.750 -0.0019 -0.0000
