# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.199262 -----------------
#dely    BF
0.050  0.3240  0.0026
0.150  0.3040  0.0025
0.250  0.2694  0.0023
0.350  0.2398  0.0022
0.450  0.2116  0.0020
0.550  0.1705  0.0018
0.650  0.1396  0.0016
0.750  0.1083  0.0013
0.850  0.0787  0.0011
0.950  0.0525  0.0008
1.050  0.0397  0.0007
1.150  0.0268  0.0005
1.250  0.0098  0.0002
1.350  0.0127  0.0003
1.450  0.0046  0.0001
1.550  0.0006  0.0000
1.650 -0.0000 -0.0000
1.750  0.0001  0.0000
