# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.294634 -----------------
#dely    BF    dB     BFVar
0.050  0.4065  0.0002  0.0037
0.150  0.3859  0.0002  0.0069
0.250  0.3566  0.0002  0.0030
0.350  0.3259  0.0002  0.0047
0.450  0.2938  0.0002  0.0033
0.550  0.2630  0.0002  0.0050
0.650  0.2254  0.0002  0.0022
0.750  0.1866  0.0002  0.0039
0.850  0.1516  0.0002  0.0019
0.950  0.1171  0.0001  0.0017
1.050  0.0870  0.0001  0.0014
1.150  0.0617  0.0001  0.0011
1.250  0.0410  0.0001  0.0011
1.350  0.0247  0.0001  0.0009
1.450  0.0132  0.0000  0.0005
1.550  0.0055  0.0000  0.0012
1.650  0.0010  0.0000  0.0001
1.750  0.0000  0.0000  0.0000
