# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.250021 -----------------
#dely    BF
0.050  0.3690  0.0027
0.150  0.3387  0.0025
0.250  0.3085  0.0024
0.350  0.2860  0.0024
0.450  0.2488  0.0022
0.550  0.2209  0.0022
0.650  0.1829  0.0019
0.750  0.1543  0.0018
0.850  0.1179  0.0016
0.950  0.0890  0.0013
1.050  0.0651  0.0011
1.150  0.0530  0.0011
1.250  0.0307  0.0007
1.350  0.0192  0.0005
1.450  0.0125  0.0004
1.550  0.0028  0.0001
1.650  0.0011  0.0001
1.750 -0.0001 -0.0000
