# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.232072 -----------------
#dely    BF
0.050  0.3879  0.0008
0.150  0.3548  0.0008
0.250  0.3204  0.0007
0.350  0.2778  0.0007
0.450  0.2392  0.0006
0.550  0.2002  0.0006
0.650  0.1540  0.0005
0.750  0.1279  0.0004
0.850  0.0906  0.0003
0.950  0.0661  0.0003
1.050  0.0441  0.0002
1.150  0.0287  0.0001
1.250  0.0185  0.0001
1.350  0.0086  0.0001
1.450  0.0023  0.0000
1.550  0.0012  0.0000
1.650 -0.0007 -0.0000
1.750 -0.0008 -0.0000
