# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0494631 -----------------
#dely    BF    dB     BFVar
0.050  0.0087  0.0001  0.0054
0.150  0.0250  0.0003  0.0062
0.250  0.0503  0.0006  0.0084
0.350  0.0688  0.0009  0.0067
0.450  0.0764  0.0011  0.0107
0.550  0.0768  0.0012  0.0066
0.650  0.0635  0.0011  0.0051
0.750  0.0507  0.0010  0.0061
0.850  0.0335  0.0008  0.0502
0.950  0.0198  0.0006  0.0021
1.050  0.0133  0.0005  0.0026
1.150  0.0047  0.0002  0.0018
1.250  0.0023  0.0001  0.0006
1.350  0.0006  0.0001  0.0005
1.450  0.0002  0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
