# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.324181 -----------------
#dely    BF    dB     BFVar
0.050  0.3913  0.0002  0.0040
0.150  0.3693  0.0002  0.0026
0.250  0.3481  0.0002  0.0022
0.350  0.3271  0.0002  0.0028
0.450  0.3026  0.0002  0.0024
0.550  0.2758  0.0002  0.0020
0.650  0.2480  0.0002  0.0025
0.750  0.2173  0.0002  0.0025
0.850  0.1878  0.0002  0.0018
0.950  0.1557  0.0001  0.0024
1.050  0.1245  0.0001  0.0015
1.150  0.0980  0.0001  0.0049
1.250  0.0733  0.0001  0.0008
1.350  0.0523  0.0001  0.0008
1.450  0.0354  0.0001  0.0007
1.550  0.0214  0.0000  0.0004
1.650  0.0108  0.0000  0.0005
1.750  0.0029  0.0000  0.0001
