# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.173016 -----------------
#dely    BF
0.050  0.6901  0.0704
0.150  0.2565  0.0304
0.250  0.3502  0.0410
0.350  0.1356  0.0209
0.450  0.1316  0.0240
0.550  0.1198  0.0235
0.650  0.0216  0.0049
0.750  0.0191  0.0058
0.850  0.0054  0.0018
0.950  0.0017  0.0006
1.050 -0.0026 -0.0015
1.150  0.0000  0.0000
1.250  0.0010  0.0010
1.350  0.0000  0.0000
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
