# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0757711 -----------------
#dely    BF
0.050 -0.0588 -0.0001
0.150 -0.0581 -0.0001
0.250 -0.0568 -0.0001
0.350 -0.0581 -0.0001
0.450 -0.0537 -0.0001
0.550 -0.0556 -0.0001
0.650 -0.0524 -0.0001
0.750 -0.0539 -0.0001
0.850 -0.0503 -0.0001
0.950 -0.0504 -0.0001
1.050 -0.0464 -0.0001
1.150 -0.0413 -0.0001
1.250 -0.0373 -0.0001
1.350 -0.0301 -0.0001
1.450 -0.0247 -0.0001
1.550 -0.0163 -0.0001
1.650 -0.0103 -0.0001
1.750 -0.0032 -0.0000
