# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.239729 -----------------
#dely    BF    dB     BFVar
0.050  0.4570  0.0003  0.0060
0.150  0.4180  0.0002  0.0053
0.250  0.3644  0.0002  0.0047
0.350  0.3096  0.0002  0.0068
0.450  0.2495  0.0002  0.0047
0.550  0.1967  0.0001  0.0035
0.650  0.1455  0.0001  0.0044
0.750  0.1033  0.0001  0.0033
0.850  0.0700  0.0001  0.0016
0.950  0.0443  0.0000  0.0021
1.050  0.0258  0.0000  0.0013
1.150  0.0127  0.0000  0.0008
1.250  0.0046  0.0000  0.0008
1.350  0.0003  0.0000  0.0007
1.450 -0.0016 -0.0000  0.0016
1.550 -0.0017 -0.0000  0.0003
1.650 -0.0009 -0.0000  0.0002
1.750 -0.0001 -0.0000  0.0000
